,Channel,Compound,Negative,Neutral,Positive,Text,Time
615,CBS,0.636,0.0,0.802,0.198,Congratulations to all of the @CBSDaytime nominees for the #DaytimeEmmys! See the full list of #DaytimeEmmy nominee… https://t.co/ivJVJWvfsf,293.15
616,CBS,0.0,0.0,1.0,0.0,Female Vocalist Of The Year nominee @MarenMorris will show her fans how it’s done when she takes the stage to showc… https://t.co/PITjmAoFT8,676.7666666666667
617,CBS,0.5106,0.0,0.858,0.142,The legendary @Reba returns to host the 53rd #ACMawards and she’s proving just how comfortable she is behind the mi… https://t.co/XPXcSPRXqC,556.7666666666667
618,CBS,0.0,0.0,1.0,0.0,RT @nancyodell: Told my daughter I'd be presenting at @ACMawards again this year. (Woot woot!We both luv country music!)She took this pic o…,678.0666666666667
619,CBS,0.5562,0.0,0.826,0.174,RT @ladyantebellum: Ecstatic to announce we'll be performing at the #ACMawards in Las Vegas again this year! https://t.co/Qfhs94j6FR,744.0833333333334
620,CBS,0.0,0.0,1.0,0.0,"Country superstars @kennychesney, @ladyantebellum, @blakeshelton, and @KeithUrban have just been added to the stell… https://t.co/bJ4If7MacP",785.7833333333333
621,CBS,0.7845,0.072,0.619,0.309,"RT @YandR_CBS: Forever evolving, Forever inspiring, Forever Young and Restless. ❤️ Get ready to celebrate 45 years of #YR starting in just…",494.35
622,CBS,0.0,0.0,1.0,0.0,New start times in East/Central Time Zones: #60Minutes 7:37ET/6:37CT #Instinct series premiere 8:37ET/7:37CT… https://t.co/xT3YKqmu2M,332.28333333333336
623,CBS,0.6514,0.0,0.787,0.213,Spend your Sunday streaming Second Round games LIVE with a FREE trial of CBS All Access! https://t.co/3P85rXLy4b https://t.co/zbWfirD9Ju,671.0666666666667
624,CBS,0.1867,0.0,0.92,0.08,"RT @instinctcbs: TONIGHT, Dr. Dylan Reinhart rewrites the book on abnormal behavior. Don't miss the premiere of #Instinct at 8/7c! https://…",726.9
625,CBS,0.0,0.0,1.0,0.0,"If any duo knows how to rock the stage, it's @FLAGALine. The Vocal Duo Of The Year nominee will perform live at the… https://t.co/FknabB8NQp",616.75
626,CBS,0.6166,0.0,0.839,0.161,How is your bracket looking after last night? Stream Second Round games LIVE today with a FREE trial of CBS All Acc… https://t.co/25JlIpgwog,694.0666666666667
627,CBS,0.7096,0.0,0.753,0.247,Where better to spend #StPatricksDay than the place everybody knows your name? It’s just your luck that every singl… https://t.co/Fom5wmdENL,916.7333333333333
628,CBS,0.296,0.0,0.896,0.104,Stars @JakeMcDorman and Nik Dodani will join the cast in the upcoming revival of Murphy Brown coming to CBS.… https://t.co/JCAx29lo0i,383.43333333333334
629,CBS,0.0,0.0,1.0,0.0,"RT @thegoodfight: Go behind the scenes with costume designer @DanLawsonStyle in ""Behind The Style,"" a new weekly video series all about the…",660.9
630,CBS,0.6514,0.0,0.822,0.178,The games have just begun! Continue to stream First Round games LIVE today with a FREE trial of CBS All Access:… https://t.co/YTGsJ48zYP,768.1166666666667
631,CBS,0.7088,0.0,0.763,0.237,"RT @TheTalkCBS: You asked, we answered! The fun never ends when the ladies #KeepTalking and answer your fan questions 🗣💬➡️ https://t.co/ie1…",682.6833333333333
632,CBS,-0.4939,0.157,0.766,0.077,RT @instinctcbs: Dr. Dylan Reinhart is lured back into the field from his life of quiet academia when a certain serial killer makes things…,716.35
633,CBS,0.6514,0.0,0.806,0.194,Stream First Round games LIVE today starting at 12PM ET with a FREE trial of CBS All Access! https://t.co/3P85rXLy4b https://t.co/vZow3YD8cb,754.1
634,CBS,0.6115,0.0,0.734,0.266,RT @CBSSports: It's the most wonderful time of the year. #MarchMadness https://t.co/e4c9qohqSR,884.5166666666667
635,CBS,0.6696,0.0,0.781,0.219,"Give these ladies some love! @Lauren_Alaina, @DBradbery, @carlypearce, and @RaeLynn are nominated for New Female Vo… https://t.co/IVhwURfJ3S",586.7666666666667
636,CBS,0.3612,0.0,0.857,0.143,"RT @ManWithAPlan: Hungry for more #ManWithAPlan bloopers and behind-the-scenes videos featuring cast like @matt_leblanc, @thelizasnyder, @k…",627.9166666666666
637,CBS,0.539,0.0,0.821,0.179,"Music stars @MileyCyrus, @edsheeran, @ladygaga, and more will honor the legendary @eltonofficial and his hit songs… https://t.co/UzxARCCLnI",901.6166666666667
638,CBS,0.2244,0.0,0.917,0.083,RT @thegoodfight: The verdict is in. The new season of #TheGoodFight is 🔥🔥🔥! Stream it now on CBS All Access: https://t.co/FkYSNSXlRb https…,663.3166666666667
639,CBS,0.0,0.0,1.0,0.0,"RT @MadamSecretary: In less than an hour, #MadamSecretary's Keith Carradine will be taking over the @MadamSecretary Twitter page! Tweet alo…",236.06666666666666
640,CBS,0.4926,0.0,0.883,0.117,RT @DierksBentley: Take and post a photo of the woman in your life who inspires you daily! Use the hashtag #WomanAmenACM in your post for a…,388.35
641,CBS,0.1275,0.092,0.795,0.113,"RT @MomCBS: If you missed guest star @KChenoweth in the latest episode of #Mom, not to worry! Watch now: https://t.co/RlvXoGOZ0l https://t.…",412.45
642,CBS,0.4215,0.0,0.823,0.177,"Give a round of applause to @KelseaBallerini, @MirandaLambert, @Reba, @MarenMorris, and @CarrieUnderwood, the five… https://t.co/Ncp1BTXx6N",486.43333333333334
643,CBS,0.8658,0.0,0.553,0.447,"RT @thegoodfight: Smart, sexy, and sophisticated. See what's coming this season on #TheGoodFight. https://t.co/CuKhx2G50P https://t.co/ygTI…",649.3166666666667
644,CBS,0.0,0.0,1.0,0.0,RT @BlueBloods_CBS: Even stand-up guys fall down sometimes. #BlueBloods is new tonight at 10/9c! https://t.co/UOlDm22wWW,794.3333333333334
645,CBS,0.8625,0.0,0.664,0.336,Today and every day we celebrate the women in our lives who empower and inspire us. Share a story about an influent… https://t.co/9rVtqrElvT,675.9666666666667
646,CBS,0.4926,0.0,0.868,0.132,Take and post a photo of the woman in your life who inspires you daily! Use the hashtag #WomanAmenACM in your post… https://t.co/7ShhvE48zy,733.7166666666667
647,CBS,-0.2023,0.23,0.619,0.15,"RT @thegoodfight: Meticulously constructed. Soapy &amp; sexy. Intoxicating, savage television. 🔥 Here's what critics are saying about #TheGoodF…",637.6166666666667
648,CBS,0.0,0.0,1.0,0.0,"This just in! @Jason_Aldean, @mirandalambert, @LukeBryanOnline, and many more are set to perform at the 53rd Academ… https://t.co/mfxw2VxzU4",730.75
649,CBS,0.6705,0.0,0.756,0.244,"Meet the ensemble of talented actors slated to join $1, a new mystery series coming to CBS All Access:… https://t.co/QoyYv7vxwg",665.8
650,CBS,0.3818,0.0,0.833,0.167,"Will @Jason_Aldean, @garthbrooks, @LukeBryanOnline, @ChrisStapleton, or @KeithUrban be named Entertainer Of The Yea… https://t.co/rMD8zjeX3s",420.06666666666666
651,CBS,0.4404,0.0,0.884,0.116,"RT @thegoodfight: It feels good to be back. 👠💄🔥 The season 2 premiere of #TheGoodFight is now streaming, exclusively on CBS All Access: htt…",1271.35
652,CBS,0.0,0.0,1.0,0.0,"RT @thegoodfight: Tomorrow, #TheGoodFight is back. Stream the season 2 premiere only on CBS All Access: https://t.co/tNFR8LBJO2 https://t.c…",501.45
653,CBS,0.7096,0.0,0.753,0.247,"Who are the trailblazing women in your life that inspire you? Join CBS and the ANA's #SeeHer initiative, celebratin… https://t.co/M0KqZ41Bes",406.76666666666665
654,CBS,0.7096,0.0,0.718,0.282,"Join @maria_bello, @aishatyler and @TeaLeoni in celebrating the accomplishments of women who have contributed to th… https://t.co/MefESBeFL3",526.7666666666667
655,CBS,0.4939,0.0,0.849,0.151,"In honor of Women's History Month, CBS and the Association of National Advertisers' (ANA) #SeeHer initiative will p… https://t.co/2wtYxKJVuO",631.7833333333333
656,CBS,-0.6981,0.21,0.79,0.0,RT @ZoeListerJones: Tonight’s an all new Life In Pieces and it’s directed by my ride or die @nataliaanderson!!!… https://t.co/2LPfmyLWrY,617.7666666666667
657,CBS,0.4547,0.092,0.749,0.159,"RT @MarenMorris: Hot damn! Woke up from my post-wisdom teeth haze to find out I’m up for 4 @ACMawards ! So honored, especially for the Dear…",663.8333333333334
658,CBS,0.8591,0.0,0.462,0.538,RT @KelseaBallerini: Ohhhhh goodness. Incredible. Thank you thank you thank you. #female https://t.co/1ZTYjNfQeF,664.95
659,CBS,0.4885,0.151,0.615,0.234,RT @KeithUrban: ACMs...... HOLY SMOKES!!!!! MAD LOVE TO U ALL THIS MORNING  FOR THESE INCREDIBLE NOMINATIONS. I’M EXTREMELY GRATEFUL!!!!!!!…,665.95
660,CBS,0.5994,0.0,0.822,0.178,"RT @ACMawards: Congratulations to this year’s #ACMawards Video of the Year nominees:
“Black” - @DierksBentley
“It Ain’t My Fault” - @Brothe…",880.4333333333333
661,CBS,0.7717,0.0,0.675,0.325,"RT @ACMawards: Please give a round of applause to this year’s #ACMawards Entertainer of the Year nominees: @Jason_Aldean, @GarthBrooks, @Lu…",887.45
662,CBS,0.6908,0.0,0.725,0.275,".@ChrisStapleton, @ThomasRhett, @mirandalambert and more are all nominated for awards at Country Music's Party of t… https://t.co/Vm1vXRUDYJ",901.3
663,CBS,0.0,0.0,1.0,0.0,"The Queen of Country, @Reba, is returning to host the 53rd #ACMawards on Sunday, April 15 at 8/7c. Here are a few o… https://t.co/Iqzz6Gql01",926.6
664,CBS,0.0,0.0,1.0,0.0,RT @survivorcbs: It’s time! #Survivor https://t.co/YPk6cGWrUA,251.91666666666666
665,CBS,0.0,0.0,1.0,0.0,"RT @CBSThisMorning: TOMORROW: The nominees for the 2018 @ACMawards will be announced live by the one-and-only, @Reba! 

Watch on @CBS in ou…",559.8166666666667
666,CBS,0.4404,0.0,0.884,0.116,"RT @thegoodfight: From the set design and costumes to hair and makeup, the production quality is truly next-level. Take a peek inside the u…",608.2833333333333
667,CBS,0.5562,0.0,0.848,0.152,RT @LivinBiblically: The fun continues on Facebook! The #LivingBiblically cast is live to talk about tonight’s premiere. Tune in here: http…,113.0
668,CBS,0.0,0.0,1.0,0.0,"RT @KevinCanWaitCBS: Can you get all the way through these #KevinCanWait bloopers without laughing?! @KevinJames,@LeahRemini and the rest o…",386.25
669,CBS,0.0,0.0,1.0,0.0,"RT @ACMawards: That’s right! @Reba is headed to @CBSThisMorning on Thursday, March 1 to announce this year’s #ACMAwards' nominees. Tune in…",488.28333333333336
670,CBS,0.4482,0.0,0.895,0.105,"RT @ScorpionCBS: You can't hack your way to a 197 IQ, but you are well on your way with these Genius Facts from #TeamScorpion! 💻 You can be…",563.1
671,CBS,0.784,0.0,0.734,0.266,RT @SuperiorDonuts: You can always count on @DavidKoechner for a laugh! Did your favorite Tush moment make the list? Catch a new #SuperiorD…,644.1833333333333
672,CBS,0.9359,0.0,0.571,0.429,RT @TheTalkCBS: TODAY: We loved them together then &amp; we love seeing them together now! Welcome back to the show @THESaraGilbert​'s good fri…,656.5166666666667
673,CBS,-0.5423,0.184,0.816,0.0,"RT @thegoodfight: As foundations begin to crumble, our characters struggle to make sense of this new dystopian world. The cast teases what'…",742.85
674,CBS,0.0,0.0,1.0,0.0,"#LivingBiblically's @linzkraft and @jrfergjr appeared on @KCBS's Facebook Live this morning, talking all about what… https://t.co/4RebcHuuMQ",744.7666666666667
675,CBS,0.0,0.0,1.0,0.0,"RT @CBSSports: Introducing CBS Sports HQ, a New 24/7 Direct-to-Consumer Streaming Network for Sports News, Highlights, &amp; Analysis.

Stream…",778.8666666666667
676,CBS,0.7644,0.0,0.769,0.231,"RT @CBSBigBrother: It’s down to the final 5 celebrity Houseguests, and anyone could take home the grand prize! Tune in NOW to watch the #BB…",244.25
677,CBS,0.0,0.0,1.0,0.0,RT @startrekcbs: Binge the entire first season of #StarTrekDiscovery. All episodes now streaming exclusively on CBS All Access: https://t.c…,445.25
678,CBS,0.0,0.0,1.0,0.0,"RT @thegoodfight: #TheGoodFight returns in 1 week. Season 2 premieres Sunday, March 4. https://t.co/nomCao1GWp https://t.co/BOn6bOe9Tb",445.4166666666667
679,CBS,0.5093,0.0,0.845,0.155,RT @thegoodfight: This is our new favorite thing. Christine Baranski debuted #TheGoodFight the Musical on @colbertlateshow last night! 🎵🎤…,661.1166666666667
680,CBS,0.0,0.0,1.0,0.0,"RT @LivinBiblically: Confession time: have YOU ever hit the ""close door"" button in an elevator while somebody was approaching? The cast of…",589.9166666666666
681,CBS,0.0,0.0,1.0,0.0,RT @CBSEyeSpeak: Mark your calendars! #CBSEyeSpeak kicks off March 14 with The EYE Speak Summit. Follow our page for more details! https://…,596.7166666666667
682,CBS,0.6808,0.0,0.752,0.248,"RT @CBSEyeSpeak: Proud to announce a new CBS initiative, promoting female empowerment and developing the next generation of leaders through…",657.3666666666667
683,CBS,0.4404,0.0,0.884,0.116,"RT @LivinBiblically: When you're living by the Bible, it's good to have a priest and a rabbi on call (provided they answer their phones, th…",561.4666666666667
684,CBS,-0.4019,0.119,0.881,0.0,"RT @thegoodfight: Chicago lawyers are being hunted and the world is going insane. 

The new season of #TheGoodFight premieres Sunday, March…",678.4833333333333
685,CBS,0.3612,0.0,0.872,0.128,Ready for some larger than life competition? This new series from @MarkBurnettTV will premiere in summer 2018.… https://t.co/gDXHLdIJ5v,696.9333333333333
686,CBS,0.6124,0.0,0.773,0.227,"With tournament dreams on the line, make sure to stream these college basketball matchups on CBS All Access:… https://t.co/SGkYUZrQWB",249.45
687,CBS,0.3182,0.0,0.892,0.108,"RT @LivinBiblically: While Chip's sticking to the Bible's original rules, the cast of #LivingBiblically has given them a more modern makeov…",634.0666666666667
688,CBS,0.68,0.0,0.752,0.248,"Casting News! Peter Mark Kendall, Michael Gaston, Greg Wise, Rade Šerbedžija, Zack Pearlman, and Keye Chen join the… https://t.co/GFob2KrD8H",688.45
689,CBS,0.8619,0.0,0.534,0.466,RT @BullCBS: The verdict is in...#Bull is the perfect Valentine! ❤️ Happy #ValentinesDay! https://t.co/poEejI4AnC,593.3333333333334
690,CBS,0.0,0.0,1.0,0.0,"RT @NoActivityCBS: Car 27 reporting: Season 2 of #NoActivity coming soon!

Binge season one now on CBS All Access: https://t.co/yvxoQMeyhN…",552.85
691,CBS,0.7506,0.0,0.748,0.252,"RT @LivinBiblically: Against all odds (and the advice of his God Squad), Chip is determined to live life by the Good Book. Think you could…",621.9166666666666
692,CBS,0.0,0.0,1.0,0.0,RT @thegoodfight: Christine Baranski reflects upon the spectacular metamorphosis of her character in #TheGoodFight's first season. Revisit…,627.0333333333333
693,CBS,0.0,0.0,1.0,0.0,RT @startrekcbs: Binge the entire first season of #StarTrekDiscovery. All 15 episodes now streaming on CBS All Access: https://t.co/lKLaptP…,224.23333333333332
694,CBS,0.8478,0.0,0.696,0.304,RT @SuperiorDonuts: Looking for a #Valentine? Tush is here to help you land your dream date just in time for the day of love! #SuperiorDonu…,266.76666666666665
695,CBS,-0.5859,0.186,0.814,0.0,RT @CBSBigBrother: The pressure is on as the Houseguests battle each other for victory in the first HOH competition. Stream the season prem…,787.2
696,CBS,0.0516,0.0,0.934,0.066,"RT @startrekcbs: Sunday, this season's epic journey reaches its final reckoning. Catch up before the season finale: https://t.co/4Ea5wpmAep…",641.4666666666667
697,CBS,0.5574,0.152,0.536,0.312,"Are you a sucker for jaw-dropping talent competitions? Announcing The World's Best, a first-of-its-kind new global… https://t.co/fagCMklm2Z",778.9833333333333
698,CBS,0.0,0.0,1.0,0.0,"RT @BullCBS: Tonight, one of these 3 TAC employees will end up incarcerated. Who do you think it will be? Tune into a new episode of #Bull…",415.1333333333333
699,CBS,0.0772,0.106,0.773,0.121,"RT @thegoodfight: There's no season like lawyer season. #TheGoodFight returns March 4, exclusively on CBS All Access. https://t.co/XAlrg1nB…",730.9666666666667
700,CNN,0.3612,0.0,0.884,0.116,Video posted to YouTube shows people running to inspect what looks like missile debris beside a highway in Saudi Ar… https://t.co/RLeXZeUaXd,1412.0833333333333
701,CNN,-0.5574,0.247,0.753,0.0,"Saudi Arabia intercepts 7 missiles fired from Yemen, military officials say https://t.co/UNd6cN3VYl https://t.co/bXhMCE46Kk",1426.6833333333334
702,CNN,0.0,0.0,1.0,0.0,What happens when the world's two biggest economies turn on each other https://t.co/T96Cni3gHa https://t.co/R7hkWIwTA2,16.25
703,CNN,0.0,0.0,1.0,0.0,"President Trump has indicated to associates that he is preparing to oust Veterans Affairs Secretary David Shulkin,… https://t.co/TuZz2LynKv",16.55
704,CNN,-0.836,0.319,0.681,0.0,At least 48 people are dead and dozens missing after a fire at a shopping center in the Siberian city of Kemerovo o… https://t.co/haaCzu1vgi,28.8
705,CNN,-0.4215,0.149,0.851,0.0,Fox News host Eric Bolling denies he is talking to the White House about a job https://t.co/r0L4rG0ke7 https://t.co/Vs0VpkmDHT,46.733333333333334
706,CNN,0.0,0.0,1.0,0.0,Here's why FedEx isn't opening a new plant in Indiana https://t.co/vfV0WTtEml https://t.co/q4IN9wKV5U,76.55
707,CNN,-0.5574,0.153,0.847,0.0,"RT @cnnbrk: Saudi Arabia's air force intercepted seven missiles fired from Yemen Sunday, according to an official with the country's Minist…",83.73333333333333
708,CNN,0.0,0.0,1.0,0.0,"Skiers and snowboarders were met with orange-tinted snow in Sochi, Russia, this weekend. https://t.co/ElBoFzVt4A https://t.co/MPmpKRyhQA",104.45
709,CNN,0.0,0.0,1.0,0.0,Officers muted body cameras in Stephon Clark shooting. Why? https://t.co/jK8eQpI6T9 https://t.co/e3oQDq4IWr,106.56666666666666
710,CNN,0.34,0.0,0.893,0.107,"The hand-crafted sets of Wes Anderson's 'Isle of Dogs' will go on show in London this month, giving visitors a chan… https://t.co/AiI4DhN4e3",115.75
711,CNN,-0.3875,0.134,0.866,0.0,Stormy Daniels' interview holds a mirror up to Trump and the picture isn't pretty | Michael D'Antonio writes for… https://t.co/5TQkOEWviu,125.48333333333333
712,CNN,0.0,0.0,1.0,0.0,What happens when the world's two biggest economies turn on each other https://t.co/l2E9ilWWtN https://t.co/MxHZdNai0q,130.35
713,CNN,-0.7717,0.358,0.642,0.0,"37 dead in fire at Siberian shopping center, Russian state media reports https://t.co/8QfnAcPLtx https://t.co/cIQPaqC6RK",136.56666666666666
714,CNN,0.3976,0.0,0.723,0.277,Uber is giving up on Southeast Asia. https://t.co/4K3VwwNtFW,144.73333333333332
715,CNN,-0.5719,0.251,0.659,0.09,Vatican treasurer Cardinal Pell faces final week of historical abuse hearing https://t.co/J0A89IBAac https://t.co/ObGWiYnHkH,150.75
716,CNN,0.1779,0.0,0.928,0.072,"Such holes, it is said, act as gateways for ""spirit dragons"" that reside in the hills of Hong Kong. 

In reality, t… https://t.co/k2IEXfJKDV",156.71666666666667
717,CNN,-0.8689,0.521,0.479,0.0,The shocking thing about Wall Street's fear of a trade war https://t.co/RmchLFZUPE https://t.co/EopUty7ZHm,166.68333333333334
718,CNN,0.0,0.0,1.0,0.0,Why Tibetans need swimming lessons for Australian beaches https://t.co/jmohf72B12 https://t.co/Objy4900oA,171.71666666666667
719,CNN,-0.2732,0.095,0.905,0.0,"""Why don't you just have him buy you a necklace or something and drop this case?"" 

Authorities in China rarely tak… https://t.co/u0qYgQuJeP",186.41666666666666
720,CNN,0.5994,0.0,0.741,0.259,"Justice Department renews effort for legal mandate to unlock phones, the New York Times reports… https://t.co/pJtzRuqCIz",196.53333333333333
721,CNN,0.0,0.0,1.0,0.0,US Army veteran who served two tours in Afghanistan has been deported to Mexico https://t.co/kaJRKCNYfa https://t.co/hfgAApBPUp,207.86666666666667
722,CNN,-0.34,0.194,0.806,0.0,"Remington, the venerable gun maker, has filed for bankruptcy https://t.co/IMYTJCN7Lj https://t.co/lPb4pDFRAP",214.76666666666668
723,CNN,0.0258,0.136,0.724,0.14,"America's global friends and foes are on the edge of their seats, writes Samantha Vinograd for @CNNOpinion… https://t.co/suoTKmBxp3",226.68333333333334
724,CNN,0.0,0.0,1.0,0.0,"A day after March for Our Lives, the Pope urges youth to speak out https://t.co/3IbZijvUJY https://t.co/TvIMWFiquf",241.36666666666667
725,CNN,-0.5574,0.231,0.769,0.0,"Iowa family died after inhaling toxic gas in Mexico, authorities say https://t.co/TASonN1Uph https://t.co/lwWLHC5mqC",256.6
726,CNN,-0.0516,0.074,0.926,0.0,"Life is hard in President Abdel Fattah el-Sisi's Egypt, but voters have little choice https://t.co/7mP1fDQQJ6 https://t.co/MuCKoffA7I",271.68333333333334
727,CNN,0.0,0.0,1.0,0.0,Sebastian Vettel repeats 2017 victory in season-opening race of the 2018 Formula One season in Australia… https://t.co/ZhQ551Frji,286.6333333333333
728,CNN,0.128,0.12,0.737,0.143,"President Trump's approval holds steady as GOP shrinks Democrats' edge in midterms fight, Fox News poll finds… https://t.co/vEC5UV193r",301.71666666666664
729,CNN,-0.6369,0.257,0.743,0.0,CNN commentator and former Pennsylvania GOP Sen. Rick Santorum suggests students protesting for gun control legisla… https://t.co/6e7Htsm73C,316.71666666666664
730,CNN,0.0,0.0,1.0,0.0,US Army veteran who served two tours in Afghanistan has been deported to Mexico https://t.co/laFaJqGzs3 https://t.co/jXz9M1fL0V,331.75
731,CNN,-0.4019,0.213,0.787,0.0,"Catalonia's ex-leader Carles Puigdemont detained in Germany, lawyer says https://t.co/dBEPhjYkHB https://t.co/GUG6UAanEu",343.68333333333334
732,CNN,0.0,0.0,1.0,0.0,"Everything you need to know ahead of Stormy Daniels' ""60 Minutes"" interview https://t.co/c2CN8Ql4Yk https://t.co/TnRtjIjmzc",350.65
733,CNN,-0.4588,0.12,0.88,0.0,"Porn star Stormy Daniels says on ""60 Minutes"" she was threatened in 2011 while trying to sell her story about her a… https://t.co/tdGbtLbkZk",357.05
734,CNN,0.5859,0.0,0.673,0.327,"President Trump tweets that ""many lawyers and top law firms"" want to join his legal team https://t.co/pOzeeYBYYs https://t.co/XgBgeJb1fo",361.7
735,CNN,0.6435,0.0,0.695,0.305,"Stormy, don't worry about violating your NDA, writes Harry Litman for @CNNOpinion https://t.co/Ycxol1JaYm https://t.co/LLAzX4FSgH",376.6
736,CNN,0.0,0.0,1.0,0.0,Orange snow blankets parts of Russia https://t.co/EXDdbGDbSx https://t.co/pwOhPn6xKD,391.7
737,CNN,-0.6369,0.366,0.634,0.0,Australia cricket captain Steve Smith resigns over ball-tampering scandal https://t.co/9X1PKDFlne https://t.co/HsjRwLpC1Z,406.56666666666666
738,CNN,0.7964,0.0,0.647,0.353,Britain's Scott Brash wins first leg of Global Champions Tour in Mexico City https://t.co/zTB0S4uvFQ https://t.co/cvQjxRDSDJ,421.7
739,CNN,0.0,0.0,1.0,0.0,"Stormy Daniels interview adds to ""60 Minutes"" legacy of big hits https://t.co/q5LxP4G2ku https://t.co/IXtljm6IP9",436.65
740,CNN,-0.0772,0.126,0.874,0.0,Facebook's Zuckerberg says sorry in full-page newspaper ads https://t.co/uchVl0f1EI https://t.co/VkKlB7VzmQ,451.6
741,CNN,0.0,0.0,1.0,0.0,A conservative media executive who is close with President Trump said the President told him Saturday he expects mo… https://t.co/syUiXUZP4i,466.6
742,CNN,-0.0997,0.109,0.805,0.086,President Trump's attorney says husband-and-wife legal team Joseph diGenova and Victoria Toensing won't join legal… https://t.co/fTlnDqJ4Bf,481.71666666666664
743,CNN,0.0,0.0,1.0,0.0,"Everything you need to know ahead of Stormy Daniels' ""60 Minutes"" interview https://t.co/9goGs0LO3J https://t.co/xJ0RDRT1GW",493.31666666666666
744,CNN,0.4767,0.0,0.78,0.22,Monégasque racing driver Charles Leclerc impresses on debut in Australia https://t.co/lR1qvWSlYn https://t.co/KmYSAA2JVX,511.68333333333334
745,CNN,-0.6124,0.294,0.706,0.0,Wisconsin students take gun reform fight to House Speaker Paul Ryan's hometown https://t.co/jpKPV0Lm5p https://t.co/wsP3WVHlcH,526.7166666666667
746,CNN,0.1901,0.0,0.907,0.093,"Renaissance popes like Rodrigo Borgia made incredible cultural advancements, but at what cost? The price of progres… https://t.co/GnxJ683r5B",541.4666666666667
747,CNN,-0.4404,0.244,0.756,0.0,The key players in the Stormy Daniels scandal https://t.co/4k8CTDlFVi https://t.co/gOFDXmglmx,556.6666666666666
748,CNN,0.0,0.0,1.0,0.0,What happens when the world's two biggest economies turn on each other https://t.co/kGu99fYZvv https://t.co/JgzxQmVohv,571.7333333333333
749,CNN,-0.4404,0.266,0.734,0.0,Cabinet wives swept up in secretaries' woes https://t.co/gRHqqfoIly https://t.co/zlGvUYxnQS,586.6666666666666
750,CNN,0.5994,0.0,0.776,0.224,"Mark Warner, the top Democrat on the Senate Intelligence Committee, says Mark Zuckerberg needs to testify about Fac… https://t.co/QZBstaZDg1",601.7
751,CNN,0.4404,0.0,0.884,0.116,"""I hope. ... they know that there is light at the end of the tunnel.""

CNN's Ed Lavandera followed a group of survi… https://t.co/OOo7eRjDKZ",601.7833333333333
752,CNN,0.0,0.0,1.0,0.0,"Ohio Gov. John Kasich says politicians ""should be held absolutely accountable at the ballot box"" for their inaction… https://t.co/KHTlD7iUuh",615.3833333333333
753,CNN,0.5106,0.0,0.845,0.155,"A driver's dramatic rescue from his SUV was caught on camera as floodwaters came rushing through Santa Clarita, Cal… https://t.co/vP9wOndR4x",630.9833333333333
754,CNN,0.7469,0.0,0.586,0.414,The marching students wowed this security mom https://t.co/nRBizoN4s5 | via @CNNOpinion https://t.co/OVjQzh5nq9,646.6166666666667
755,CNN,-0.4939,0.225,0.775,0.0,Why the Stormy Daniels interview should scare Republicans https://t.co/z6li30k8qv | via @CNNOpinion https://t.co/tIcn4gfX6Q,660.9
756,CNN,0.0,0.0,1.0,0.0,"A day after March for Our Lives, the Pope urges youth to speak out https://t.co/MZxgyIY78e https://t.co/ntsRpwZN3L",676.6666666666666
757,CNN,-0.5267,0.167,0.833,0.0,"""(President Trump) is either lying or he is completely delusional."" Democratic Sen. Tim Kaine says Trump's blaming… https://t.co/faQhA18ng9",690.7333333333333
758,CNN,0.8402,0.0,0.63,0.37,"""If keeping our children's safe was truly Trump's 'top priority,' why did he play golf instead of attend the March… https://t.co/wt25Y1iJoZ",706.6166666666667
759,CNN,-0.1027,0.08,0.92,0.0,"What we know about Emma Gonzalez, the fiercely outspoken teen who stunned America with her silence… https://t.co/KqUj4NlgjT",721.55
760,CNN,0.0,0.0,1.0,0.0,"Ohio Gov. John Kasich says politicians ""should be held absolutely accountable at the ballot box""… https://t.co/543rARLzMr",736.65
761,CNN,-0.34,0.118,0.882,0.0,"Russia in the headlines, and a tense meeting between world leaders about nuclear disarmament. Are the events of 196… https://t.co/PT4S6W2dmN",751.4
762,CNN,0.0,0.0,1.0,0.0,"The Austin bomber called himself a ""psychopath"" in his confession video https://t.co/7h52eBFkiP https://t.co/umrIxGQrnh",765.7333333333333
763,CNN,0.0,0.0,1.0,0.0,"Former Brexit volunteer alleges campaign ""cheated"" https://t.co/fCxTXOTDNK https://t.co/60a1wBlFba",772.6833333333333
764,CNN,0.5719,0.0,0.821,0.179,A new heroine is flying alongside Wonder Woman and Superman to pull Puerto Rico through hurricane Maria's aftermath… https://t.co/w4mdgO6vMm,796.3833333333333
765,CNN,-0.6597,0.239,0.761,0.0,A former cancer patient is now a doctor at the hospital that helped her survive https://t.co/QpZ6HqzylV https://t.co/xWPV9fs5Vz,826.6666666666666
766,CNN,0.2846,0.15,0.634,0.216,These New York police officers were outnumbered in this adorable snowball fight https://t.co/heByQBkT9a,855.2166666666667
767,CNN,0.0,0.0,1.0,0.0,"There has been, on average, 1 school shooting every week this year https://t.co/WOw2gtl9hc https://t.co/CU9U4yCMhP",886.5833333333334
768,CNN,0.2755,0.0,0.905,0.095,This robotic fish is designed to swim near real aquatic creatures and spy on them without raising suspicions or dis… https://t.co/RNhdKMTc4A,916.7833333333333
769,CNN,-0.2732,0.084,0.916,0.0,About half of all plants and animals in 35 of the world's most biodiverse places are at risk of extinction due to c… https://t.co/eZuNKpx4rK,946.6
